host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count
3051362,0,1,0.94,1,1
20047084,0,,,0,1
330261781,1,0.88,1,0,1
48281835,0,,,0,1
293291,0,,,0,4
6625498,0,,,0,1
187484939,0,,,0,1
17798190,0,,,0,1
78744320,0,,,0,1
91016926,0,1,1,0,3
52346902,0,,,0,2
110176785,0,,,0,1
119567161,0,,,0,1
10113350,0,,,0,2
9316321,0,,,0,4
2584947,0,,,0,1
148624669,0,,,0,2
75042,0,,,0,3
4676061,0,,,0,2
36217147,0,,,0,1
13998471,0,,,0,2
263066931,1,1,0.94,1,2
146535058,0,,,0,1
2494796,0,,,0,2
183413709,0,,,0,1
176230622,0,,,0,3
14736918,0,,1,0,4
217278489,0,,,0,3
465298680,0,1,1,0,15
169545656,0,,,0,1
186723829,0,,,0,1
252395923,0,,,0,2
34840680,0,,,0,1
167490523,0,,,0,1
9836764,0,,,0,1
2539700,0,,,0,3
124444957,0,,,0,3
135754936,0,1,1,1,1
56774686,0,,,0,1
331796840,0,,,0,1
6416857,0,,,0,2
16220029,0,1,1,0,1
425373096,2,0.5,0.5,0,1
80986965,0,,,0,1
25204628,0,,,0,1
108279335,2,1,1,0,3
40515985,1,1,1,1,1
181850541,0,1,1,1,1
13546127,1,1,0.92,1,4
131501920,0,,1,0,1
384151560,0,1,1,1,1
39886966,0,,,0,1
1028066,0,1,0.67,0,6
2806696,0,,1,0,1
122049833,0,,,0,3
22937786,0,1,0.98,1,1
2673335,0,,0,0,3
9999092,0,,,0,2
163510964,0,,,0,1
390137806,2,1,0.5,0,3
213979682,0,,,0,1
120980279,0,,,0,1
37943556,0,,,0,3
488914646,0,1,1,0,8
214568771,0,,,0,1
440016024,0,1,0.98,1,4
3792363,1,1,1,0,1
38943402,0,1,1,0,9
12616793,0,1,0.64,0,2
10856105,0,1,0.96,0,6
425935804,0,0.9,1,1,1
2937059,2,1,0.7,1,3
22509211,0,,,0,2
3074987,0,,,0,18
68977380,0,,,0,1
2742928,0,,0,0,11
62545072,0,,,0,4
166397436,0,,,0,2
158231308,0,,,0,1
37922585,0,,,0,1
1599660,0,,,0,2
2982798,0,1,,0,1
22892478,0,1,1,1,1
22448011,0,1,1,1,2
16179031,0,1,1,0,2
171541770,1,1,1,0,5
44441566,0,1,0.88,1,3
38179571,3,0.25,0.09,0,2
3324208,1,1,1,0,1
66814332,0,,,0,5
448759428,0,1,0.97,1,2
7830,1,1,0.83,1,1
4921067,0,1,1,1,3
44351577,0,,,0,1
311471328,1,1,0.9,0,3
194606745,0,1,0.93,1,1
1474876,0,,,0,1
21461276,2,0.75,0,0,1
66631006,0,,,0,3
21023362,0,1,0.95,0,4
214471106,0,,,0,2
7221450,0,,0,0,2
3940718,0,1,0.89,1,1
25714253,0,1,1,1,1
58476689,0,,,0,1
337997496,0,1,1,0,1
343842,2,1,0.92,1,2
7139886,0,1,0.91,0,1
177711956,0,,,0,2
275942,0,1,1,1,2
214390617,0,,1,0,1
20360017,2,1,0,0,1
120585367,1,1,0.67,0,1
9314216,0,,,0,1
121791773,0,,1,0,1
183793948,0,,,0,1
203732,0,1,1,1,1
44787464,0,,,0,1
33051546,0,1,1,0,4
60650146,0,,1,1,1
236837569,0,,,0,3
27128299,0,,1,0,1
50792374,0,,,0,2
76832804,0,1,0.99,1,3
85722758,0,,,0,1
468765852,0,1,0.9,0,2
205393277,0,0.83,0.81,0,1
17014505,0,1,0.86,0,3
24425023,0,,,0,1
32123634,2,1,0.96,1,2
39711311,0,1,0.98,1,1
71763629,0,,,0,2
9213006,0,,,0,1
4230317,0,,1,0,3
39829946,0,1,0.98,1,1
161965779,0,,,0,4
44611513,0,1,0.99,1,1
102368919,0,1,1,0,1
16496532,1,1,0.94,0,2
47178967,0,1,0.88,1,3
8556179,0,1,0.98,1,4
16384684,2,1,1,0,1
11652,0,1,1,1,2
135244376,0,1,1,1,3
34582207,0,1,1,0,4
924686,1,1,0.85,1,1
5500679,2,1,0.24,0,12
221932481,0,,,0,3
4240522,0,1,0.95,1,2
174815882,0,,,0,1
4353260,0,1,0.98,0,1
32500435,1,1,,0,2
68331782,1,1,1,0,2
21339845,0,1,0.95,1,8
137516888,1,1,1,0,2
3636235,0,0.91,0.82,1,2
285073213,0,,,0,2
76433055,0,1,1,1,6
66262568,1,1,0.67,1,2
27874646,0,1,1,1,5
468376538,0,,,0,3
272821933,3,0,0,0,1
73410862,2,1,,0,1
246923839,1,1,1,0,1
273122056,0,,,0,2
449909756,0,0.96,1,0,35
243159644,0,1,0.92,0,2
223176143,0,,1,0,3
266335146,0,,,0,2
236912481,0,,1,0,1
2007396,0,,0.67,1,1
24152521,0,1,1,1,1
47035936,0,,0,0,1
216574715,0,1,0.86,0,1
85145115,1,1,0.92,0,2
21567184,0,1,0.91,0,8
488145055,0,1,,0,2
224384901,0,,,0,1
51106113,0,,,0,1
75166,0,1,0.99,1,9
436393724,2,1,1,0,1
366019461,0,1,1,0,1
30670869,0,1,0.99,1,7
148861945,0,1,1,1,3
267727779,0,1,0.99,0,8
8110082,0,1,0.73,0,14
222618227,0,,,0,2
5382628,2,1,0.94,1,3
448596158,0,1,0.6,0,1
227718009,0,,,0,1
13236625,0,1,1,1,2
182721371,0,,,0,1
420867660,0,,0.83,0,2
229738707,0,0.86,1,0,2
277712107,0,1,0.6,0,2
52148229,0,,,0,8
484949656,0,1,1,1,1
33924998,0,,,0,1
26758064,0,,,0,1
81687783,0,1,0.87,0,24
178152664,0,,,0,1
134940933,0,,,0,4
164849593,0,,,0,3
69677177,0,,1,0,4
80401747,2,1,1,1,1
31879386,0,,,0,1
27900508,2,1,0.5,0,1
452902995,0,1,0.99,0,52
262335286,0,,,0,1
171879447,0,1,0.99,1,5
19004719,0,1,0.98,1,2
347159648,0,1,0.88,0,1
426784944,0,1,0.99,1,3
249111760,0,,,0,1
133722484,0,1,0.98,0,4
12911960,1,1,1,1,1
76816167,3,0,0.67,0,1
19419286,0,,1,0,2
201707559,1,1,1,0,1
389348457,0,1,1,0,2
175586558,0,0.9,1,0,1
165103284,0,,,0,2
8076138,0,1,1,1,3
237937847,0,,,0,3
91299311,0,,,0,10
118915305,0,1,0.96,1,6
52468929,1,0.95,0.96,1,8
84437266,0,,,0,2
80949596,0,1,1,1,1
424784917,0,1,0.95,1,2
63533327,0,,1,0,1
2851,0,,,0,4
22874492,0,,,0,1
227479920,0,1,0.97,0,1
245912547,0,1,0.89,1,22
435161483,0,1,0.97,1,2
315163725,0,0.91,0.94,1,12
142705565,0,,,0,2
466858237,0,1,1,1,3
429951162,0,1,0.75,0,5
34410990,0,0.99,0.99,0,21
289267606,0,1,0.95,1,23
239634495,0,,,0,1
414332340,0,1,1,1,2
240322511,0,,,0,1
214282372,2,0.75,1,0,5
236930842,0,0.99,0.99,1,3
239046221,0,0.93,0.97,0,4
72952739,0,1,1,0,1
138022857,0,,,0,1
38208066,0,1,1,1,1
402459093,2,0.5,0,0,1
96226947,0,,,0,1
154356610,0,1,1,0,1
491607757,0,1,1,0,3
449256731,1,1,0,0,1
483072168,0,0.95,0.87,0,1
52719339,1,0.8,1,1,3
34676158,0,1,0.74,0,6
23255418,0,1,0.81,1,8
60796269,0,,,0,2
154936265,0,1,0.94,1,1
61483939,0,,,0,1
41322776,0,1,0.4,1,5
7023550,0,,,0,3
130072366,0,1,1,1,2
36725880,0,,0,0,1
315589662,0,1,0.94,0,1
197515283,0,1,0.67,0,4
370172861,3,0,0,0,5
351861289,0,0.96,1,0,11
31306,0,1,0.99,1,6
37454735,0,,,0,5
289221280,0,1,0.99,1,27
837384,0,,,0,7
196921445,0,1,0.76,0,8
107501554,1,1,0,0,2
30056279,0,,,0,1
210991942,0,1,1,1,5
24459429,0,1,,0,1
464223775,0,1,1,1,4
164211304,0,1,1,1,1
2763485,2,0.5,0.6,0,6
271380978,0,,,0,1
42948243,0,1,1,1,1
490740355,1,0.96,1,0,23
415302168,0,1,1,1,1
2489047,2,0.5,,0,4
258676784,0,,,0,3
32251948,0,,,0,1
230523847,0,,,0,2
406624,0,,,0,2
316123511,0,1,0.99,0,140
197134411,0,1,0.99,0,5
445436064,0,1,1,0,2
493415372,0,0.97,1,0,8
270425588,0,,0.86,1,117
11385514,0,,,0,3
8010331,0,,0.67,0,8
10731612,0,,,0,4
251411502,1,1,0.75,0,1
66654229,0,1,0.97,0,13
8783642,0,1,1,1,49
9376266,0,,0,0,5
335403543,0,1,0.91,1,1
190527352,0,,,0,2
144987111,0,,,0,1
906011,0,,,0,2
4970339,0,,,0,3
331526591,0,0.91,0.88,0,4
11737246,0,1,0.98,1,1
419924842,0,1,0.72,0,2
142232761,0,,1,0,3
38634984,0,,,0,4
501113505,0,1,0.98,0,38
23086315,0,1,0.85,0,124
60414638,0,,,0,2
63307374,0,,,0,5
340982095,0,,,0,1
24272853,0,,,0,1
46777163,0,,,0,3
53757812,0,,,0,3
287416518,0,1,1,0,2
47646208,0,,,0,2
27285586,1,1,1,0,3
220242957,0,1,1,1,1
366967898,1,0.97,0.76,0,13
137749860,1,0.91,0.85,0,1
342384097,1,1,1,0,5
9377602,0,,,0,2
49948441,0,,,0,1
61395879,1,1,0.97,0,9
21022188,2,0.75,,0,7
3828533,0,,,0,2
371645028,0,,,0,1
313758014,0,,,0,1
362791902,0,,,0,1
442010277,3,0,,0,1
217837630,0,1,1,1,1
174624686,1,1,0.8,0,1
314365917,2,0.91,0.76,1,5
487871151,1,1,1,0,10
6532083,0,,0.95,1,1
34913836,0,,,0,3
432538014,0,1,0.99,0,4
19199108,1,0.92,0.91,1,1
293862900,0,1,0.86,0,1
218839703,0,,,0,4
20670114,0,0.98,0.91,0,126
33211162,2,0.8,0.75,1,1
294808978,0,,,0,2
728695,0,1,1,1,2
30662565,0,1,0,0,2
13106267,0,1,1,1,1
272772956,0,,,0,1
174456711,0,1,1,1,2
280450196,0,,,0,3
281473691,0,,,0,1
4024211,0,0.96,0.83,1,22
288181355,2,0.7,0.67,0,6
135423412,0,1,1,0,4
466578599,0,1,1,0,62
253719774,0,,,0,4
290632499,0,,,0,2
479546542,0,1,1,1,7
177028989,0,,,0,3
18945162,0,,,0,2
27505926,0,1,0.99,0,5
16481065,0,1,,0,2
80839324,0,,,0,4
107477528,0,,,0,3
287016395,0,,,0,1
10364713,0,,,0,1
113418847,0,,,0,2
289698450,0,,,0,2
5224069,0,,,0,1
13129237,2,0.8,0.4,0,2
110317837,0,,,0,1
8121497,0,,,0,14
9621411,0,1,1,1,3
73742206,0,,,0,1
37276126,1,1,1,0,6
231351592,0,1,1,1,1
1330885,0,,1,0,1
265283566,1,1,0.93,0,14
89737443,1,1,0.91,1,5
7472316,1,1,0.67,0,3
450208029,0,1,1,1,2
416751868,0,,,0,2
421634952,0,,,0,2
129751040,0,1,1,0,1
236013483,0,,,0,2
56566992,0,0.95,0.99,1,36
146483692,0,,1,0,4
337596072,0,1,0,1,2
74076139,0,1,1,1,3
436188239,0,1,1,1,1
7837,1,1,,0,4
248919147,0,,,0,6
2513463,0,,0,0,3
52579382,1,1,0.4,1,1
159043009,2,0.9,0.83,0,3
7725504,2,0.64,0.44,0,6
372975071,0,,,0,1
81895730,0,1,0.96,1,1
89729905,0,1,0.97,0,4
35461017,0,1,0.94,1,4
11022731,0,1,1,1,4
17339322,0,1,0.98,1,4
291232,0,1,0.87,1,4
29439803,0,,1,0,1
209537827,0,1,0.97,0,6
457177967,3,0.2,0.5,0,11
45250938,0,1,1,1,1
464261743,0,1,1,1,114
292916864,0,1,0.86,1,10
450116744,0,1,1,0,6
399918652,0,0.9,1,0,1
97692341,0,1,0.97,0,1
125628739,0,1,1,0,1
4531931,1,1,0.92,0,2
2164485,0,1,0.99,1,1
122282018,0,1,1,0,2
6582790,0,,,0,1
457000057,0,1,1,1,4
79395702,0,,0.67,0,2
113158023,0,,1,0,2
6373263,0,1,1,0,3
89896621,0,,,0,2
50140730,0,,,0,2
143831128,0,1,,0,3
4713089,1,1,1,0,1
404979685,0,,1,1,1
22626581,0,1,0.65,0,20
221594086,0,1,0.94,0,2
480669692,0,0.7,1,0,5
37203128,0,1,1,1,2
478269501,0,1,1,1,1
16404870,0,1,0.8,0,1
105720575,0,1,0.96,1,4
49066828,0,1,1,0,4
12842342,0,,,0,1
466661199,1,1,1,0,1
463267581,0,1,1,1,1
31828106,0,,,0,3
230075776,0,,0.5,0,6
12735502,0,1,1,1,1
317532676,0,1,1,0,1
49045350,0,1,0.98,1,1
460109621,3,0,,0,1
154766860,0,1,1,1,8
225268122,3,0,1,0,12
107035218,0,1,1,0,1
12507557,0,1,1,1,3
111833918,0,1,1,0,2
57159342,1,1,0.95,0,2
418776022,0,1,1,0,2
223771527,0,1,1,0,2
485229726,0,1,0.86,0,3
400589984,0,1,1,0,1
168026697,0,,,0,1
31661998,0,1,1,0,1
13158011,0,,1,0,9
122076630,0,0.96,0.9,1,3
31880912,0,1,1,1,4
30850484,0,1,0.7,0,46
6739369,0,1,1,0,2
26808824,0,1,0.58,0,12
445248731,0,1,1,1,1
163437407,0,,,0,1
1928443,0,,1,0,2
2062119,0,1,0.9,0,3
27435329,2,1,0.5,1,1
327272576,1,1,1,1,2
178260041,0,0.88,0.41,0,8
22446705,0,1,1,0,8
12193219,0,1,1,1,1
80110374,2,0.5,0,0,3
51858044,2,1,1,1,4
155874928,0,1,1,0,1
50780998,0,1,0.97,1,2
2911509,0,,1,0,3
32293265,1,1,0.94,0,1
334773222,0,1,1,0,1
491445262,0,1,1,0,6
49738945,0,1,0.98,1,1
217246496,0,1,1,0,1
2451422,0,1,1,1,1
139974606,0,,1,0,2
221389411,0,,,0,4
144867570,1,1,0.96,1,1
430014434,0,,,0,1
87850633,0,1,1,1,4
47336569,0,,,0,1
477020531,0,,1,0,1
439887234,3,0,0.2,0,2
85710402,2,1,1,1,1
182442895,0,,0.37,0,1
221287755,0,1,1,0,3
499608877,2,0.5,,0,1
6117946,2,0.67,1,0,2
29822550,0,1,1,0,3
93512198,0,1,1,0,3
437680552,0,1,0.99,1,1
277172691,0,0.96,0.99,0,8
2682536,0,,,0,45
2585838,1,1,0.77,1,1
108901669,0,,,0,2
60639909,2,1,0.67,0,1
18774374,0,,,0,1
15894312,0,1,0.6,0,4
196866418,1,1,0.83,1,2
430271961,0,,,0,1
15423463,2,1,0.69,1,1
473697551,0,1,1,1,1
35982882,3,0.2,0.22,0,1
219005266,1,1,0.5,0,1
325435,0,1,1,0,3
131939436,2,1,0,0,3
249995991,0,0.9,0.96,1,14
793571,0,1,1,0,4
7765823,0,1,0.96,1,2
16310049,1,1,1,1,1
45146075,0,1,1,0,1
210255549,0,1,1,1,2
17074432,0,1,0.83,0,5
26590837,0,1,0.98,1,2
337015581,2,1,0.56,0,1
61406671,0,1,0.95,0,6
3234883,0,1,0.88,1,1
23834177,2,1,1,0,1
41341879,0,1,1,0,2
223230118,0,,,0,4
57088232,0,,,0,1
76820039,0,1,1,0,1
357899773,0,1,0.97,1,10
127422224,1,0.9,0.89,0,4
402794644,0,1,1,0,1
490967869,0,1,1,0,3
231198136,0,,,0,1
67838219,0,1,0.98,1,1
14498199,0,,0,0,1
323367390,3,0,,0,1
425808483,2,0.83,0.62,0,2
428593930,0,1,1,1,1
340041153,0,1,1,0,1
1450554,0,1,1,0,3
121014688,0,,,0,2
148726073,0,1,1,0,2
12657213,0,1,0.86,1,3
79003609,0,1,0.86,1,1
25002962,0,1,1,1,3
25273028,1,0.9,0.63,1,1
223520461,0,1,0.82,0,5
462747567,0,1,1,1,7
431048470,0,1,1,0,1
49464252,0,1,1,0,2
7548197,1,1,0.71,1,1
9600237,0,1,0.99,1,8
485233003,2,0.6,0.5,0,1
111560831,0,1,0.99,1,3
198300584,0,,0.83,0,1
69062727,0,1,0.9,0,1
74518657,0,0.91,0.97,0,9
121087610,1,1,0.91,0,14
253122053,0,1,1,1,2
1978488,0,1,1,1,1
380501444,2,1,0.83,0,3
311453463,0,1,0.98,0,8
19183633,0,,,0,1
119965406,0,1,1,1,4
47117605,0,,,0,4
367696720,0,,1,0,2
33311711,0,0.9,0.91,1,5
444946297,0,1,0.99,0,19
123451820,0,,,0,1
2823138,0,1,0.79,0,5
27993682,0,1,0.68,0,1
250089251,0,,1,1,1
441056278,0,1,0.97,0,13
36941483,0,,,0,2
2927706,0,1,0.3,0,1
32826999,0,,,0,1
27366199,0,1,1,0,1
494522146,1,1,0.33,0,3
42389873,1,1,0.71,1,6
234660431,0,1,0.93,0,12
126254282,0,1,0.69,0,1
340803540,2,0.5,0,0,1
273995956,0,,0.86,0,1
63147116,0,1,1,0,4
2466793,0,1,0.93,1,2
486476014,0,1,0.98,0,2
146312299,0,1,0.99,1,4
134134655,0,1,0.98,1,1
39174012,0,,,0,3
31011308,0,1,0,0,1
14541045,0,1,1,1,1
44628536,1,0.89,1,1,3
117047963,0,,1,1,1
19597415,0,,0,0,1
14265892,1,1,1,1,1
187375422,0,1,0.96,1,46
68080250,0,,,0,1
110737815,0,0.97,0.99,0,22
220602066,0,1,1,1,2
177886092,0,1,0.94,0,3
218228933,0,0.99,0.99,0,66
124916690,0,1,0.99,1,9
255483564,1,1,0.7,1,2
586282,1,1,0.92,1,7
25275373,0,1,1,1,3
313394379,0,1,1,1,1
478720554,1,1,1,0,1
476394491,0,0.88,1,0,3
401791571,2,0.75,,0,1
370792723,2,0.51,0.91,0,6
135271,0,1,0.99,1,3
287826714,0,1,1,1,4
23590725,1,1,1,0,2
21136769,0,,,0,1
266126272,0,0.9,0.97,0,2
148851022,0,1,0.92,0,3
411679036,0,1,0.99,1,8
215462,1,1,0.98,0,5
9128709,1,1,1,1,2
27423773,0,,,0,2
5154680,0,1,0.93,1,3
299739906,0,,,0,5
7097826,2,0.75,0.75,0,1
57489956,0,1,0.73,0,7
262939863,0,0.8,0.79,0,3
192174195,1,0.83,1,0,8
8206764,0,1,,0,1
187889410,0,1,1,0,7
47060641,2,1,0.33,0,2
122562353,0,1,1,1,3
4059702,1,1,0.62,0,3
43978385,0,1,0.35,1,3
58794683,0,,,0,3
18047038,1,1,0.95,1,1
352753124,0,1,0.94,0,6
56853860,0,,0.8,1,1
499868483,0,1,1,0,2
159268487,0,0.87,0.99,0,7
233698751,0,1,0.99,1,30
136650177,0,1,1,0,1
89374506,0,1,0.97,1,7
153816336,0,1,1,0,3
31993459,0,1,1,0,1
13227145,3,0,,0,2
10609520,0,,,0,1
240741294,0,1,1,1,1
495747378,2,0.72,0.87,0,1
160747799,1,1,0.92,1,4
322276402,1,1,1,1,2
487872382,0,1,1,0,34
92530593,0,1,0.98,1,2
37793060,0,,0,0,1
463504800,0,0.99,0.89,0,12
3263029,0,1,1,0,16
16364592,0,,,0,1
196071057,0,1,1,1,3
1350196,2,0.5,0,0,2
19783512,0,1,0.97,1,4
36720326,1,1,0.63,0,1
109414810,0,0.9,0.96,0,7
194154268,0,1,1,1,82
18611522,0,1,0.98,1,3
214676841,0,1,0.98,1,4
193894951,0,1,1,0,2
241387003,0,,,0,2
32682806,2,1,1,0,1
20916423,1,1,1,0,3
487872817,0,1,1,0,24
305554110,0,1,1,0,1
327887824,0,1,0.91,1,5
73246515,0,,,0,4
55318940,0,0.96,1,1,2
303815991,1,1,1,0,4
7362787,0,1,0.85,1,3
387586388,0,,,0,3
228442748,1,1,1,0,4
20479701,0,1,0.99,1,15
27069898,0,1,1,1,5
116857155,0,1,0.95,0,2
11542301,0,,,0,1
52798803,0,,,0,8
12915906,2,0.86,0.75,0,2
463580100,0,1,1,1,11
93985087,0,1,0.9,1,3
2163999,0,1,0.91,1,13
481329900,0,1,1,1,2
105397712,0,1,1,1,4
479418136,0,1,0.97,0,1
448811435,0,1,0.99,1,1
460532542,0,1,1,0,1
449460327,0,1,0.73,0,11
7657065,0,,,0,3
92882371,0,,,0,1
2124522,2,1,0,0,1
29116791,0,0.95,1,0,12
1389255,1,0.9,0.89,1,4
41197308,0,1,0.98,0,53
429151819,0,1,1,0,2
4337573,0,1,1,1,14
64310263,0,1,0.92,0,6
124356150,1,1,0.91,1,2
572782,0,,,0,5
393295246,0,1,0.97,1,13
175754301,0,1,0.98,0,2
15912858,1,1,0.87,1,1
482219541,3,0,0.5,0,1
76627276,0,1,1,0,1
40891373,0,1,0.94,0,2
274809244,0,1,1,1,10
35192886,1,1,,0,1
489203732,0,1,1,0,4
122401281,0,,1,0,2
106457370,1,0.78,0.35,0,2
197374789,0,1,1,1,3
401481706,0,0.97,0.99,0,2
232299691,1,1,1,0,1
13171981,0,0.97,0.97,1,5
65496174,0,1,0.91,0,5
445616502,0,,,0,6
29937317,0,1,1,0,3
126443430,1,0.96,0.95,0,5
17914766,0,1,1,1,1
30356052,0,1,0.93,1,1
23267173,0,1,1,0,2
482280075,0,1,0.91,0,8
443096206,3,0,,0,1
487774974,0,1,0.96,0,6
427108472,0,,,0,1
473886616,0,1,1,1,2
160024177,0,1,0.98,1,5
12618555,0,1,0.98,1,2
156793259,0,,1,0,1
44868586,0,1,1,0,5
29286937,0,1,1,0,3
422042710,0,1,1,0,1
53778556,1,1,0.82,0,3
347220409,0,1,0.98,1,8
392412037,1,1,0.52,0,23
261589235,0,1,1,1,2
324317583,0,1,0.99,1,3
371231553,0,1,0.77,0,5
349426974,0,1,1,0,1
16016535,0,1,0.94,1,3
257427418,0,1,1,1,4
480776161,0,1,0.75,0,1
74347675,0,0.98,0.97,1,3
107129182,0,,,0,1
423634781,0,1,0.98,0,3
5563361,1,1,1,1,2
359765169,0,,,0,1
70019808,0,1,1,0,2
364075159,0,1,1,0,1
114571805,0,1,0.83,1,5
445554414,0,,,0,1
27068113,0,1,0.94,1,5
139206025,0,1,1,1,1
183918239,0,1,1,1,4
37190789,0,1,0.96,0,35
30129365,3,0,0,0,2
27158895,0,,0,0,1
105454577,0,,,0,3
146247652,0,1,0.99,1,1
9821350,0,1,0.95,0,3
17448857,0,,,0,1
183372162,0,1,1,1,2
18874183,0,1,0.99,1,4
10374633,0,,,0,2
494748225,0,0.88,1,0,7
245967122,3,0,,0,1
33312948,0,,,0,3
481528441,0,1,0.75,0,1
160322093,0,,,0,52
285549533,0,1,1,1,1
301737527,0,0.89,0.99,0,17
328316272,0,1,0.97,1,3
160060,0,1,1,1,2
482244312,0,1,0.96,1,2
124026689,0,1,0.97,0,3
96823522,0,1,0.9,0,1
429562164,0,1,0.96,1,1
4482023,2,0.5,0.72,1,4
495552319,0,0.91,1,0,2
31293979,0,,,0,1
372831362,0,1,1,1,3
203874278,0,1,1,1,1
4169393,0,1,0.91,1,4
169930749,0,1,0.97,1,7
2096003,2,1,0,0,2
112948003,0,,1,0,1
351699268,1,0.93,0.67,0,13
335367241,0,1,1,0,5
25405533,0,1,0.96,0,3
464314373,1,1,1,1,1
435146338,2,0.8,0.5,0,4
469841165,0,,,0,1
63171048,0,1,1,1,2
348141283,1,1,0.87,1,2
336180643,0,,0,0,1
380201961,1,1,0.88,1,1
89592972,1,1,1,0,7
114813433,0,1,1,1,25
176885582,1,0.77,0.79,0,4
360389887,0,,,0,1
10080362,2,0.5,0.29,0,1
170076713,0,1,0.95,0,2
1497881,0,1,0.92,1,4
32636784,2,0.8,0.58,0,16
62001043,0,1,0.99,0,10
28122717,0,1,0.97,1,29
20091699,0,1,1,1,5
41968542,0,1,0.64,1,3
429328729,0,1,1,1,20
449163896,0,1,1,0,2
335548490,0,0.97,1,0,36
425238195,2,1,,0,1
145690650,0,1,1,1,8
169169066,0,,1,0,1
32391046,0,,,0,2
17419033,2,1,0.77,0,1
457631746,0,1,0.97,0,5
60292175,0,1,1,1,3
1777238,0,1,1,0,1
70402995,0,1,0.99,1,1
815363,2,0.9,0.2,0,4
43237739,0,1,0.5,0,2
110658797,0,1,1,1,6
381217864,0,,,0,1
5489198,0,,,0,4
22288758,0,1,1,1,1
43140113,0,1,1,1,1
3599181,1,1,1,0,2
422098426,0,1,0.99,1,9
229648506,0,,,0,1
446249026,0,0.84,0.85,0,3
22180678,0,1,,0,7
71292729,0,,,0,1
483758154,0,1,0.99,0,10
416339920,0,,,0,5
101394334,2,0.88,0.6,0,6
220667463,1,1,0.94,0,3
23876467,0,,1,0,1
457490464,0,1,1,0,8
12971388,0,,,0,2
238267632,0,0.94,1,0,3
52555621,0,1,1,0,7
88234080,0,1,1,0,1
76111,0,,,0,5
7304995,1,1,0.75,0,3
8897563,1,0.83,0.77,0,3
109847711,0,1,0.91,1,2
478337590,0,1,1,1,1
1911460,0,1,1,1,6
338695087,0,,1,0,4
30612090,0,1,1,0,3
498792393,2,1,,0,2
11967741,0,1,0.99,1,2
153550369,3,0,1,0,1
147590637,1,1,1,0,1
9451445,0,1,1,1,2
4423404,0,0.95,0.96,1,18
102238917,0,1,1,1,1
7076892,1,1,1,0,1
149643665,0,0.93,1,1,1
647546,0,,1,1,9
307329784,1,1,,0,1
2338959,0,1,0.83,0,6
237528369,0,1,1,0,1
19412069,0,1,1,1,7
71805340,0,1,1,0,2
447911,0,,1,0,3
19934072,0,1,1,1,1
69514483,0,,,0,3
177526074,0,,,0,2
4024470,3,0,,0,4
2348138,2,1,0,0,3
135284284,0,,,0,3
32373372,0,1,0.98,1,3
488809790,0,1,1,1,2
444062784,0,1,1,1,3
115553750,2,1,,0,2
452795230,0,1,0.9,1,2
43826448,0,,0,0,2
392537905,1,0.7,0.57,0,1
162794813,0,0.94,0.98,0,3
484665544,0,1,1,0,1
15445309,1,0.94,0.96,1,4
182403834,0,1,1,0,10
49654682,0,1,1,1,2
110275490,3,0,,0,1
174868403,0,1,0.96,1,9
3464621,1,1,1,0,1
37952386,0,1,1,1,5
217798297,0,1,1,1,1
258578173,0,0.96,1,1,4
19684108,0,1,0.86,1,6
51596455,0,1,1,0,13
5063938,0,1,0.84,1,2
57447343,2,1,0.79,1,1
468974136,1,1,0.36,0,1
30415099,1,1,0,0,2
64428634,0,1,0.97,1,3
481319086,0,1,1,0,1
54103858,0,,,0,1
115962230,0,1,1,1,2
41206741,1,1,1,0,1
236357965,0,1,1,0,2
256018112,0,,1,1,1
259516942,0,0.97,0.99,0,11
82920107,1,1,0.75,1,7
22647485,0,1,1,0,1
11401464,0,1,0.92,1,1
409476171,0,1,1,1,7
42058284,1,1,0.86,0,13
442996538,0,1,1,1,1
36074992,0,1,0.93,1,4
5743628,0,,,0,1
2578624,0,1,0.98,0,14
147243348,0,,,0,1
461956018,0,1,0.99,0,5
483469132,0,1,1,0,7
10799063,0,1,0.94,1,2
63607707,0,1,1,0,8
395397183,0,0.93,0.87,0,6
379481680,0,1,0.98,1,4
425971104,0,1,1,1,1
436990267,0,1,0.96,0,11
343842198,0,0.94,0.95,1,8
75236258,0,1,1,1,1
328604591,3,0.4,0.75,0,4
414763,1,1,0.92,0,1
9814371,0,1,1,1,1
38872532,0,1,0.88,1,12
453220780,0,,0.96,0,4
10585988,0,1,1,1,3
176998622,0,1,1,1,38
502381727,0,,,0,20
408804367,0,,,0,1
341576134,0,,1,1,1
342919908,0,1,0.67,0,5
9020570,0,1,0.98,1,1
337815630,1,1,1,1,10
472753071,0,0.93,1,0,5
302269005,0,1,1,1,1
51435586,0,,,0,1
157741410,0,,,0,4
2598621,0,1,1,1,1
356888268,0,1,1,0,1
12175786,0,1,0.78,1,4
157817320,0,1,1,0,1
397921015,0,1,1,1,4
21497885,0,,,0,2
68725144,0,1,0.6,1,2
473932333,0,1,0.99,1,4
101380848,0,1,0.14,0,12
50332179,0,,,0,1
32721931,1,1,0.56,0,7
268222913,0,,,0,37
28435049,0,1,0.5,0,8
47278462,0,0.99,0.97,1,9
494526136,0,1,1,0,3
373981342,0,1,1,0,7
30384107,0,1,1,1,5
195466956,0,,,0,7
38131442,0,0.9,0.87,0,2
